nombre_escuela,alcaldia,nivel,anio,matricula_inicial,desertores,tasa_desercion
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2010,625,16,0.0256
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2011,639,17,0.0266
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2012,607,14,0.0231
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2013,635,17,0.0268
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2014,648,17,0.0262
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2015,657,16,0.0244
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2016,653,16,0.0245
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2017,620,22,0.0355
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2018,648,12,0.0185
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2019,657,17,0.0259
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2020,657,24,0.0365
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2021,627,24,0.0383
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2022,630,14,0.0222
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2023,637,14,0.022
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2024,654,22,0.0336
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2000,691,17,0.0246
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2001,684,20,0.0292
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2002,666,17,0.0255
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2003,691,18,0.026
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2004,660,16,0.0242
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2005,698,20,0.0287
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2006,737,21,0.0285
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2007,709,22,0.031
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2008,694,22,0.0317
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2009,725,17,0.0234
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2010,743,21,0.0283
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2011,750,20,0.0267
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2012,693,16,0.0231
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2013,698,16,0.0229
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2014,733,19,0.0259
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2015,673,18,0.0267
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2016,711,17,0.0239
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2017,715,18,0.0252
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2018,724,20,0.0276
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2019,720,15,0.0208
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2020,758,21,0.0277
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2021,711,21,0.0295
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2022,723,19,0.0263
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2023,712,23,0.0323
Escuela Secundaria Tecnica Jose Vasconcelos 07,Xochimilco,Secundaria,2024,741,18,0.0243
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2000,1102,21,0.0191
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2001,1111,26,0.0234
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2002,1091,34,0.0312
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2003,1133,21,0.0185
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2004,1048,28,0.0267
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2005,1140,19,0.0167
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2006,1141,41,0.0359
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2007,1150,26,0.0226
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2008,1134,30,0.0265
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2009,1173,36,0.0307
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2010,1085,31,0.0286
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2011,1090,33,0.0303
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2012,1110,28,0.0252
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2013,1126,27,0.024
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2014,1126,31,0.0275
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2015,1114,30,0.0269
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2016,1100,23,0.0209
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2017,1126,34,0.0302
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2018,1162,34,0.0293
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2019,1165,31,0.0266
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2020,1113,36,0.0323
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2021,1130,35,0.031
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2022,1155,27,0.0234
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2023,1074,32,0.0298
Escuela Secundaria Tecnica Miguel Hidalgo 08,Xochimilco,Secundaria,2024,1156,22,0.019
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2000,1022,30,0.0294
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2001,1080,28,0.0259
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2002,995,28,0.0281
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2003,1081,27,0.025
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2004,1101,33,0.03
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2005,1083,21,0.0194
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2006,1033,24,0.0232
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2007,1067,31,0.0291
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2008,1087,27,0.0248
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2009,1099,25,0.0227
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2010,1100,29,0.0264
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2011,1099,32,0.0291
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2012,1082,19,0.0176
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2013,1063,31,0.0292
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2014,1068,25,0.0234
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2015,1090,33,0.0303
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2016,1105,36,0.0326
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2017,1104,30,0.0272
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2018,1085,21,0.0194
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2019,1099,29,0.0264
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2020,1118,39,0.0349
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2021,1106,42,0.038
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2022,1091,32,0.0293
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2023,1143,27,0.0236
Escuela Secundaria Tecnica Moctezuma 09,Xochimilco,Secundaria,2024,1089,25,0.023
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2000,1135,34,0.03
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2001,1135,28,0.0247
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2002,1171,34,0.029
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2003,1248,30,0.024
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2004,1182,22,0.0186
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2005,1183,36,0.0304
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2006,1271,31,0.0244
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2007,1214,37,0.0305
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2008,1139,36,0.0316
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2009,1163,31,0.0267
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2010,1148,28,0.0244
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2011,1135,31,0.0273
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2012,1252,32,0.0256
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2013,1147,28,0.0244
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2014,1208,30,0.0248
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2015,1227,42,0.0342
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2016,1202,30,0.025
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2017,1180,35,0.0297
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2018,1277,32,0.0251
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2019,1219,32,0.0263
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2020,1183,43,0.0363
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2021,1212,42,0.0347
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2022,1250,31,0.0248
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2023,1220,28,0.023
Escuela Secundaria Tecnica Heroes de Chapultepec 10,Xochimilco,Secundaria,2024,1178,31,0.0263
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2000,532,19,0.0357
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2001,541,17,0.0314
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2002,558,19,0.0341
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2003,538,19,0.0353
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2004,547,20,0.0366
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2005,536,22,0.041
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2006,486,20,0.0412
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2007,553,16,0.0289
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2008,553,22,0.0398
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2009,548,16,0.0292
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2010,550,22,0.04
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2011,531,20,0.0377
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2012,535,21,0.0393
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2013,536,18,0.0336
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2014,541,16,0.0296
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2015,540,20,0.037
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2016,557,21,0.0377
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2017,520,21,0.0404
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2018,567,21,0.037
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2019,532,18,0.0338
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2020,541,26,0.0481
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2021,540,24,0.0444
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2022,562,21,0.0374
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2023,529,20,0.0378
Preparatoria Benito Juarez Plantel 01,Xochimilco,Preparatoria,2024,549,18,0.0328
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2000,1198,59,0.0492
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2001,1204,38,0.0316
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2002,1177,40,0.034
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2003,1149,35,0.0305
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2004,1181,36,0.0305
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2005,1083,37,0.0342
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2006,1076,35,0.0325
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2007,1187,48,0.0404
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2008,1190,42,0.0353
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2009,1149,37,0.0322
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2010,1222,38,0.0311
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2011,1175,45,0.0383
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2012,1102,29,0.0263
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2013,1194,36,0.0302
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2014,1185,38,0.0321
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2015,1185,44,0.0371
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2016,1212,46,0.038
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2017,1186,51,0.043
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2018,1144,41,0.0358
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2019,1212,31,0.0256
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2020,1235,58,0.047
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2021,1198,55,0.0459
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2022,1199,44,0.0367
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2023,1145,39,0.0341
Preparatoria Sor Juana Plantel 02,Xochimilco,Preparatoria,2024,1204,50,0.0415
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2000,1922,59,0.0307
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2001,1968,60,0.0305
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2002,1993,75,0.0376
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2003,2031,81,0.0399
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2004,1962,71,0.0362
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2005,1904,61,0.032
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2006,1955,62,0.0317
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2007,1944,66,0.034
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2008,1996,71,0.0356
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2009,2022,70,0.0346
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2010,1897,72,0.038
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2011,1960,68,0.0347
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2012,1944,70,0.036
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2013,1955,74,0.0379
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2014,2017,69,0.0342
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2015,2094,70,0.0334
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2016,1978,58,0.0293
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2017,1973,69,0.035
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2018,1978,79,0.0399
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2019,2083,84,0.0403
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2020,1979,96,0.0485
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2021,2078,91,0.0438
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2022,2036,66,0.0324
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2023,2059,73,0.0355
Preparatoria Nezahualcoyotl Plantel 03,Xochimilco,Preparatoria,2024,1940,64,0.033
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2000,1293,37,0.0286
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2001,1351,55,0.0407
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2002,1267,43,0.0339
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2003,1305,50,0.0383
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2004,1320,54,0.0409
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2005,1319,41,0.0311
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2006,1317,45,0.0342
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2007,1358,47,0.0346
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2008,1356,44,0.0324
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2009,1328,43,0.0324
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2010,1307,53,0.0406
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2011,1314,45,0.0342
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2012,1386,54,0.039
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2013,1411,53,0.0376
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2014,1322,58,0.0439
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2015,1371,48,0.035
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2016,1352,49,0.0362
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2017,1341,41,0.0306
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2018,1418,51,0.036
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2019,1361,60,0.0441
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2020,1327,67,0.0505
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2021,1324,65,0.0491
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2022,1365,53,0.0388
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2023,1408,47,0.0334
Preparatoria Vasco de Quiroga Plantel 04,Xochimilco,Preparatoria,2024,1418,59,0.0416
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2000,1909,63,0.033
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2001,1914,66,0.0345
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2002,2038,70,0.0343
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2003,1994,79,0.0396
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2004,1925,63,0.0327
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2005,1978,57,0.0288
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2006,2099,75,0.0357
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2007,2015,71,0.0352
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2008,2022,71,0.0351
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2009,2019,83,0.0411
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2010,1856,71,0.0383
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2011,1958,61,0.0312
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2012,1905,69,0.0362
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2013,2010,67,0.0333
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2014,1920,70,0.0365
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2015,2002,77,0.0385
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2016,2041,83,0.0407
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2017,2042,60,0.0294
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2018,2003,80,0.0399
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2019,2056,94,0.0457
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2020,2061,87,0.0422
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2021,1914,92,0.0481
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2022,2020,68,0.0337
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2023,2060,53,0.0257
Preparatoria Frida Kahlo Plantel 05,Xochimilco,Preparatoria,2024,1987,53,0.0267
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2000,645,25,0.0388
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2001,622,18,0.0289
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2002,595,21,0.0353
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2003,622,21,0.0338
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2004,617,20,0.0324
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2005,646,15,0.0232
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2006,645,22,0.0341
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2007,662,24,0.0363
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2008,602,17,0.0282
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2009,614,23,0.0375
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2010,604,22,0.0364
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2011,650,22,0.0338
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2012,621,17,0.0274
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2013,667,29,0.0435
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2014,662,23,0.0347
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2015,638,25,0.0392
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2016,643,15,0.0233
Preparatoria Octavio Paz Plantel 06,Xochimilco,Preparatoria,2017,658,27,0.041
